Booking_ID,Booking_Date,Check_In_Date,Check_Out_Date,Nights,City,Country,Region,Property_Type,Room_Type,Guests,Price_Per_Night,Total_Price,Host_Rating,Guest_Rating,Amenities_Count,Instant_Book,Cancellation_Status,Guest_Country
11956,2021-05-19,2021-07-13,2021-07-15,2,"Dubai","UAE","Asia","Townhouse","Entire home/apt",3,250,500,4.5,4.8,14,true,"Confirmed","Australia"
11957,2022-02-14,2022-02-17,2022-02-20,3,"Dubai","UAE","Asia","Cottage","Entire home/apt",1,196,588,4,4.5,12,true,"Confirmed","United Kingdom"
11958,2022-10-11,2022-11-03,2022-11-12,9,"Dubai","UAE","Asia","Cabin","Private room",1,85,765,4.8,4,8,false,"Confirmed","Spain"
11959,2020-08-07,2020-09-17,2020-09-18,1,"Dubai","UAE","Asia","Cottage","Hotel room",5,171,171,4.4,4.1,14,false,"Confirmed","Germany"
11960,2021-07-13,2021-08-05,2021-08-07,2,"Dubai","UAE","Asia","Condo","Private room",3,151,302,4.3,4.1,13,true,"Confirmed","Spain"
11961,2021-10-16,2021-11-18,2021-11-19,1,"Dubai","UAE","Asia","Apartment","Shared room",3,77,77,4.3,4.4,18,true,"Confirmed","Mexico"
11962,2021-04-29,2021-05-16,2021-05-27,11,"Dubai","UAE","Asia","Villa","Shared room",2,121,1331,4.6,4.2,6,true,"Confirmed","United Kingdom"
11963,2022-11-11,2022-11-12,2022-11-14,2,"Dubai","UAE","Asia","Cabin","Entire home/apt",3,157,314,4.4,4.7,17,true,"Confirmed","Canada"
11964,2022-07-21,2022-08-23,2022-09-04,12,"Dubai","UAE","Asia","Villa","Private room",2,213,2556,4.8,4.7,7,true,"Confirmed","Spain"
11965,2021-05-01,2021-05-28,2021-06-02,5,"Dubai","UAE","Asia","Studio","Entire home/apt",2,129,645,4.4,4.7,19,true,"Confirmed","India"
11966,2022-05-19,2022-06-15,2022-06-16,1,"Dubai","UAE","Asia","Cabin","Shared room",1,70,70,4.6,4.8,7,false,"Confirmed","India"
11967,2023-11-10,2023-11-30,2023-12-07,7,"Dubai","UAE","Asia","Villa","Hotel room",2,275,1925,4.1,4.1,10,true,"Confirmed","South Korea"
11968,2023-08-02,2023-08-22,2023-08-26,4,"Dubai","UAE","Asia","Cottage","Shared room",3,106,424,4.5,4.7,9,false,"Confirmed","Spain"
11969,2023-06-06,2023-06-09,2023-06-19,10,"Dubai","UAE","Asia","Loft","Hotel room",1,218,2180,4.2,4.3,6,true,"Confirmed","China"
11970,2023-07-30,2023-08-16,2023-08-20,4,"Dubai","UAE","Asia","Villa","Hotel room",3,239,956,5,4.9,17,true,"Confirmed","Germany"
11971,2020-09-15,2020-10-15,2020-10-19,4,"Dubai","UAE","Asia","Villa","Entire home/apt",1,333,1332,4.4,4.9,11,true,"Confirmed","South Korea"
11972,2021-03-16,2021-04-28,2021-05-05,7,"Dubai","UAE","Asia","Townhouse","Private room",3,154,1078,4.7,4.7,13,false,"Confirmed","United States"
11973,2020-09-09,2020-11-02,2020-11-03,1,"Dubai","UAE","Asia","Apartment","Private room",3,107,107,4.7,4.3,15,true,"Confirmed","Canada"
11974,2020-06-02,2020-07-12,2020-07-22,10,"Dubai","UAE","Asia","Cabin","Shared room",3,89,890,4.6,5,13,true,"Confirmed","Spain"
11975,2020-10-25,2020-12-11,2020-12-18,7,"Dubai","UAE","Asia","Cabin","Hotel room",4,179,1253,4.1,4.4,18,true,"Confirmed","Netherlands"
11976,2020-11-09,2020-12-09,2020-12-23,14,"Dubai","UAE","Asia","Cabin","Private room",1,103,1442,4.2,4.9,17,false,"Confirmed","France"
11977,2021-05-29,2021-06-09,2021-06-21,12,"Dubai","UAE","Asia","Apartment","Shared room",2,80,960,4.6,4.8,9,true,"Confirmed","Spain"
11978,2021-11-08,2021-11-11,2021-11-12,1,"Dubai","UAE","Asia","Penthouse","Hotel room",1,326,326,4.4,4.3,13,false,"Confirmed","Italy"
11979,2023-07-31,2023-09-13,2023-09-18,5,"Dubai","UAE","Asia","Townhouse","Shared room",2,125,625,4,5,5,true,"Confirmed","Spain"
11980,2023-10-07,2023-10-26,2023-11-01,6,"Dubai","UAE","Asia","Townhouse","Hotel room",1,180,1080,4.9,4.6,14,true,"Confirmed","United States"
11981,2021-12-04,2021-12-20,2021-12-25,5,"Singapore","Singapore","Asia","House","Entire home/apt",4,235,1175,4.4,4.6,6,false,"Confirmed","United Kingdom"
11982,2020-06-08,2020-06-08,2020-06-14,6,"Singapore","Singapore","Asia","Villa","Entire home/apt",3,380,2280,4.1,4.3,11,false,"Confirmed","France"
11983,2023-10-10,2023-11-30,2023-12-13,13,"Singapore","Singapore","Asia","Townhouse","Private room",1,111,1443,4.5,4.5,18,true,"Confirmed","Germany"
11984,2023-05-27,2023-06-02,2023-06-09,7,"Singapore","Singapore","Asia","Apartment","Entire home/apt",1,175,1225,4.3,4.7,5,true,"Confirmed","South Korea"
11985,2022-01-14,2022-03-09,2022-03-21,12,"Singapore","Singapore","Asia","Villa","Shared room",2,128,1536,4.5,4.6,9,false,"Confirmed","China"
11986,2023-04-05,2023-04-15,2023-04-23,8,"Singapore","Singapore","Asia","Studio","Entire home/apt",1,102,816,4.3,4.4,6,true,"Confirmed","Netherlands"
11987,2022-07-29,2022-09-09,2022-09-12,3,"Singapore","Singapore","Asia","Cabin","Private room",4,103,309,4.6,4.1,17,true,"Confirmed","France"
11988,2020-11-16,2020-12-24,2021-01-04,11,"Singapore","Singapore","Asia","Studio","Hotel room",2,76,836,4.3,4,5,true,"Confirmed","South Korea"
11989,2023-10-19,2023-10-23,2023-10-25,2,"Singapore","Singapore","Asia","Loft","Private room",4,103,206,4.6,4.2,10,false,"Cancelled","South Korea"
11990,2021-10-14,2021-12-07,2021-12-20,13,"Singapore","Singapore","Asia","Penthouse","Shared room",3,150,1950,4.5,4.9,11,true,"Confirmed","Japan"
11991,2022-05-28,2022-07-05,2022-07-08,3,"Singapore","Singapore","Asia","Apartment","Private room",1,136,408,4.4,4.9,15,false,"Confirmed","Canada"
11992,2022-03-28,2022-04-14,2022-04-22,8,"Singapore","Singapore","Asia","Studio","Hotel room",3,86,688,4.7,4.2,17,true,"Confirmed","Canada"
11993,2020-10-17,2020-11-28,2020-12-04,6,"Singapore","Singapore","Asia","Cottage","Shared room",1,66,396,4.5,4.3,5,false,"Confirmed","Spain"
11994,2021-09-17,2021-11-01,2021-11-15,14,"Singapore","Singapore","Asia","House","Shared room",2,74,1036,4.9,4.7,13,true,"Confirmed","China"
11995,2023-12-06,2023-12-24,2023-12-27,3,"Singapore","Singapore","Asia","Studio","Hotel room",2,88,264,4.2,4.8,17,true,"Confirmed","Mexico"
11996,2023-03-10,2023-03-13,2023-03-17,4,"Singapore","Singapore","Asia","Studio","Entire home/apt",1,113,452,4.8,4.2,7,false,"Confirmed","India"
11997,2023-07-23,2023-08-17,2023-08-19,2,"Singapore","Singapore","Asia","Penthouse","Entire home/apt",1,444,888,4.1,4.2,8,false,"Confirmed","Mexico"
11998,2020-11-06,2020-11-23,2020-11-27,4,"Singapore","Singapore","Asia","House","Shared room",2,59,236,4.6,4.1,16,true,"Confirmed","Japan"
11999,2020-06-02,2020-07-15,2020-07-20,5,"Singapore","Singapore","Asia","House","Entire home/apt",1,211,1055,4.6,4.9,11,true,"Cancelled","United States"
12000,2022-10-09,2022-10-12,2022-10-18,6,"Singapore","Singapore","Asia","Penthouse","Hotel room",3,250,1500,4.5,4.6,8,true,"Confirmed","France"
12001,2021-07-03,2021-07-08,2021-07-19,11,"Singapore","Singapore","Asia","Villa","Shared room",3,126,1386,4.8,4.9,6,true,"Cancelled","Germany"
12002,2022-12-18,2023-01-30,2023-02-11,12,"Singapore","Singapore","Asia","Cabin","Entire home/apt",2,163,1956,4.2,4.4,8,true,"Confirmed","Brazil"
12003,2021-02-11,2021-02-17,2021-03-02,13,"Singapore","Singapore","Asia","Townhouse","Hotel room",4,191,2483,4.4,4.8,19,false,"Cancelled","Mexico"
12004,2020-01-30,2020-03-11,2020-03-24,13,"Singapore","Singapore","Asia","Condo","Shared room",3,61,793,4.7,5,9,true,"Confirmed","Netherlands"
12005,2020-02-15,2020-03-12,2020-03-15,3,"Singapore","Singapore","Asia","Cabin","Private room",1,91,273,4.6,4.3,9,true,"Confirmed","China"
12006,2020-09-13,2020-10-17,2020-10-29,12,"Singapore","Singapore","Asia","Studio","Private room",2,84,1008,4,4.5,14,false,"Confirmed","Italy"
12007,2022-11-16,2022-12-17,2022-12-27,10,"Singapore","Singapore","Asia","Cabin","Shared room",3,76,760,4.9,4.8,8,true,"Confirmed","India"
12008,2021-06-18,2021-07-02,2021-07-03,1,"Singapore","Singapore","Asia","Loft","Hotel room",1,168,168,4.2,4.3,16,true,"Confirmed","Spain"
12009,2020-01-05,2020-02-12,2020-02-15,3,"Singapore","Singapore","Asia","Townhouse","Shared room",1,87,261,4.1,4.7,11,false,"Confirmed","Australia"
12010,2022-04-16,2022-06-01,2022-06-07,6,"Singapore","Singapore","Asia","House","Entire home/apt",4,280,1680,4.2,4.4,19,true,"Confirmed","India"
12011,2020-02-03,2020-02-28,2020-03-02,3,"Singapore","Singapore","Asia","Penthouse","Hotel room",1,260,780,5,4,7,true,"Confirmed","United States"
12012,2021-05-08,2021-05-16,2021-05-30,14,"Singapore","Singapore","Asia","Villa","Shared room",2,127,1778,5,4.6,12,false,"Cancelled","France"
12013,2022-04-03,2022-04-17,2022-04-24,7,"Singapore","Singapore","Asia","Penthouse","Entire home/apt",2,279,1953,4.9,4,9,true,"Confirmed","France"
12014,2020-05-18,2020-07-10,2020-07-21,11,"Singapore","Singapore","Asia","Condo","Hotel room",1,167,1837,4.7,4.1,14,true,"Confirmed","Spain"
12015,2022-03-14,2022-03-16,2022-03-25,9,"Singapore","Singapore","Asia","Loft","Hotel room",3,166,1494,4.3,4.7,8,false,"Cancelled","Italy"
12016,2023-08-22,2023-09-08,2023-09-09,1,"Singapore","Singapore","Asia","Penthouse","Private room",2,327,327,4.3,4.7,17,true,"Confirmed","Netherlands"
12017,2022-07-13,2022-07-21,2022-07-28,7,"Singapore","Singapore","Asia","Cottage","Hotel room",1,142,994,4.9,4.7,5,false,"Confirmed","Netherlands"
12018,2023-10-15,2023-11-12,2023-11-24,12,"Singapore","Singapore","Asia","Apartment","Shared room",2,48,576,4.1,4.7,10,true,"Confirmed","India"
12019,2022-05-01,2022-05-01,2022-05-03,2,"Singapore","Singapore","Asia","Penthouse","Hotel room",2,300,600,4.4,4.6,12,true,"Cancelled","Mexico"
12020,2020-05-10,2020-06-07,2020-06-16,9,"Singapore","Singapore","Asia","House","Hotel room",3,153,1377,4.7,4.8,13,false,"Confirmed","Mexico"
12021,2021-08-28,2021-08-30,2021-09-02,3,"Singapore","Singapore","Asia","Apartment","Shared room",1,73,219,4.2,4.3,15,true,"Confirmed","India"
12022,2023-02-18,2023-03-04,2023-03-07,3,"Singapore","Singapore","Asia","Loft","Hotel room",3,158,474,4.3,4.8,7,true,"Cancelled","Mexico"
12023,2022-06-22,2022-08-02,2022-08-07,5,"Singapore","Singapore","Asia","Cabin","Private room",2,123,615,4.6,4.1,6,true,"Confirmed","Brazil"
12024,2023-10-28,2023-11-26,2023-12-06,10,"Singapore","Singapore","Asia","Studio","Hotel room",2,65,650,4.7,4.3,12,false,"Confirmed","United Kingdom"
12025,2021-03-28,2021-05-06,2021-05-19,13,"Singapore","Singapore","Asia","Studio","Hotel room",2,102,1326,4.4,4.2,12,false,"Confirmed","South Korea"
12026,2023-11-17,2023-12-15,2023-12-24,9,"Singapore","Singapore","Asia","Cabin","Private room",4,97,873,4.7,4.7,5,false,"Confirmed","Spain"
12027,2021-06-04,2021-07-03,2021-07-04,1,"Singapore","Singapore","Asia","Villa","Entire home/apt",2,432,432,4.7,4.6,10,false,"Confirmed","Italy"
12028,2020-09-07,2020-09-08,2020-09-22,14,"Singapore","Singapore","Asia","Apartment","Entire home/apt",1,149,2086,4.7,4.2,7,false,"Confirmed","Canada"
12029,2021-08-23,2021-09-08,2021-09-19,11,"Singapore","Singapore","Asia","Apartment","Entire home/apt",1,216,2376,4.2,4.1,9,false,"Confirmed","United Kingdom"
12030,2020-05-06,2020-06-15,2020-06-28,13,"Singapore","Singapore","Asia","Villa","Shared room",5,106,1378,4.4,4.8,11,true,"Confirmed","Italy"
12031,2021-06-08,2021-06-29,2021-07-04,5,"Singapore","Singapore","Asia","Cottage","Private room",2,118,590,4.1,4.5,10,false,"Confirmed","Mexico"
12032,2023-09-24,2023-09-27,2023-09-30,3,"Singapore","Singapore","Asia","House","Hotel room",4,159,477,4.3,4.1,12,false,"Cancelled","Spain"
12033,2023-06-22,2023-08-17,2023-08-31,14,"Singapore","Singapore","Asia","Studio","Hotel room",4,109,1526,4.6,4.2,17,true,"Cancelled","Mexico"
12034,2020-11-23,2020-12-18,2021-01-01,14,"Singapore","Singapore","Asia","Villa","Hotel room",2,234,3276,4.4,4.6,6,true,"Confirmed","Spain"
12035,2022-11-27,2023-01-01,2023-01-06,5,"Singapore","Singapore","Asia","Cabin","Hotel room",3,103,515,4.2,4.2,19,false,"Confirmed","Brazil"
12036,2023-06-29,2023-06-30,2023-07-03,3,"Singapore","Singapore","Asia","Townhouse","Shared room",1,122,366,4.9,4.4,16,true,"Confirmed","United Kingdom"
12037,2020-05-27,2020-07-19,2020-07-29,10,"Singapore","Singapore","Asia","Villa","Private room",1,248,2480,4.5,4.3,8,true,"Cancelled","Japan"
12038,2020-10-14,2020-11-09,2020-11-15,6,"Singapore","Singapore","Asia","Apartment","Entire home/apt",3,133,798,4.4,4.3,13,true,"Cancelled","Canada"
12039,2022-03-23,2022-05-08,2022-05-10,2,"Singapore","Singapore","Asia","Condo","Entire home/apt",1,196,392,4.5,4.4,7,true,"Confirmed","China"
12040,2020-04-16,2020-05-07,2020-05-14,7,"Singapore","Singapore","Asia","Apartment","Shared room",3,71,497,4.8,4.8,19,true,"Confirmed","Australia"
12041,2020-05-31,2020-07-15,2020-07-29,14,"Singapore","Singapore","Asia","Studio","Entire home/apt",2,129,1806,4.3,4.9,10,false,"Confirmed","Italy"
12042,2022-07-02,2022-07-16,2022-07-27,11,"Singapore","Singapore","Asia","Loft","Shared room",4,102,1122,4.3,4.4,14,true,"Cancelled","United States"
12043,2021-01-17,2021-02-10,2021-02-23,13,"Singapore","Singapore","Asia","Condo","Shared room",5,60,780,4.5,4.1,6,false,"Confirmed","India"
12044,2023-04-01,2023-04-23,2023-04-26,3,"Singapore","Singapore","Asia","House","Entire home/apt",3,177,531,4.1,4.5,9,false,"Cancelled","Italy"
12045,2021-04-18,2021-05-29,2021-06-03,5,"Singapore","Singapore","Asia","Cabin","Private room",1,122,610,4.2,4.1,7,true,"Confirmed","United Kingdom"
12046,2023-11-27,2023-12-14,2023-12-16,2,"Singapore","Singapore","Asia","Studio","Hotel room",2,97,194,4.4,4.9,17,true,"Confirmed","China"
12047,2020-05-07,2020-06-30,2020-07-03,3,"Singapore","Singapore","Asia","Condo","Private room",2,153,459,4.7,4.9,14,true,"Cancelled","Brazil"
12048,2022-02-28,2022-04-27,2022-05-08,11,"Singapore","Singapore","Asia","Studio","Private room",2,73,803,4.2,4.5,16,false,"Cancelled","Canada"
12049,2023-07-07,2023-08-16,2023-08-18,2,"Singapore","Singapore","Asia","House","Shared room",2,105,210,4.8,4.8,15,true,"Confirmed","Australia"
12050,2021-11-09,2021-12-24,2022-01-04,11,"Singapore","Singapore","Asia","Townhouse","Shared room",4,127,1397,4.1,4.4,17,false,"Confirmed","Italy"
12051,2021-05-13,2021-06-09,2021-06-23,14,"Singapore","Singapore","Asia","Cabin","Private room",1,101,1414,4.2,4.5,6,false,"Confirmed","Netherlands"
12052,2023-07-19,2023-07-25,2023-08-04,10,"Singapore","Singapore","Asia","Apartment","Shared room",2,73,730,4.8,4.5,19,true,"Confirmed","United States"
12053,2020-01-06,2020-01-30,2020-02-05,6,"Singapore","Singapore","Asia","Condo","Entire home/apt",2,174,1044,4.1,4.8,13,false,"Confirmed","Spain"
12054,2021-04-15,2021-05-02,2021-05-03,1,"Singapore","Singapore","Asia","Townhouse","Shared room",2,93,93,4.6,4.5,7,true,"Confirmed","Australia"
12055,2023-01-02,2023-02-14,2023-02-23,9,"Singapore","Singapore","Asia","Apartment","Hotel room",2,121,1089,4.9,4.5,13,false,"Cancelled","Japan"
12056,2023-12-02,2024-01-11,2024-01-17,6,"Singapore","Singapore","Asia","Studio","Hotel room",4,104,624,4.2,4.2,6,false,"Confirmed","Japan"
12057,2021-05-31,2021-06-20,2021-06-30,10,"Singapore","Singapore","Asia","Cottage","Entire home/apt",2,213,2130,4.1,4.9,7,true,"Confirmed","India"
12058,2020-07-25,2020-09-17,2020-09-20,3,"Singapore","Singapore","Asia","Townhouse","Entire home/apt",2,236,708,4.9,4.9,14,true,"Confirmed","Mexico"
12059,2022-05-16,2022-06-30,2022-07-03,3,"Singapore","Singapore","Asia","Loft","Private room",2,119,357,4.1,4.8,10,true,"Confirmed","Australia"
12060,2022-10-24,2022-12-20,2022-12-29,9,"Singapore","Singapore","Asia","Studio","Shared room",2,42,378,4.6,4.9,14,true,"Confirmed","United States"
12061,2020-03-25,2020-05-01,2020-05-15,14,"Singapore","Singapore","Asia","Apartment","Private room",2,128,1792,4.5,4.7,15,true,"Confirmed","Italy"
12062,2023-05-28,2023-06-07,2023-06-12,5,"Singapore","Singapore","Asia","Villa","Entire home/apt",1,302,1510,4.3,4.6,9,true,"Confirmed","Netherlands"
12063,2023-05-16,2023-06-20,2023-06-25,5,"Singapore","Singapore","Asia","Cottage","Hotel room",2,128,640,4.8,4.6,9,true,"Confirmed","Brazil"
12064,2023-03-31,2023-05-03,2023-05-12,9,"Singapore","Singapore","Asia","Studio","Hotel room",2,80,720,4.4,4.9,15,false,"Confirmed","Mexico"
12065,2020-12-12,2021-02-10,2021-02-24,14,"Singapore","Singapore","Asia","Studio","Hotel room",1,104,1456,4.3,4.2,14,true,"Confirmed","Australia"
12066,2023-07-13,2023-07-18,2023-07-24,6,"Singapore","Singapore","Asia","Loft","Shared room",4,86,516,4.4,4.5,15,false,"Confirmed","France"
12067,2023-05-30,2023-07-04,2023-07-17,13,"Singapore","Singapore","Asia","Villa","Hotel room",2,240,3120,4.2,4.7,5,false,"Confirmed","United Kingdom"
12068,2021-10-13,2021-10-25,2021-10-26,1,"Singapore","Singapore","Asia","Loft","Entire home/apt",1,191,191,4.3,5,15,true,"Confirmed","Mexico"
12069,2023-09-30,2023-10-17,2023-10-26,9,"Singapore","Singapore","Asia","Villa","Hotel room",3,209,1881,4.6,4.6,13,true,"Confirmed","Netherlands"
12070,2021-03-27,2021-04-10,2021-04-16,6,"Singapore","Singapore","Asia","Apartment","Private room",5,116,696,4.1,4.8,13,true,"Confirmed","France"
12071,2023-05-19,2023-06-21,2023-06-27,6,"Singapore","Singapore","Asia","House","Shared room",2,113,678,4.6,4.9,13,true,"Confirmed","Spain"
12072,2023-01-12,2023-02-21,2023-02-27,6,"Singapore","Singapore","Asia","Townhouse","Shared room",1,87,522,4.8,4.8,16,false,"Confirmed","United Kingdom"
12073,2023-05-22,2023-06-18,2023-06-30,12,"Singapore","Singapore","Asia","House","Private room",4,162,1944,4.5,4.1,16,true,"Cancelled","South Korea"
12074,2021-10-19,2021-11-02,2021-11-08,6,"Singapore","Singapore","Asia","Loft","Shared room",3,78,468,4.1,4.4,8,true,"Confirmed","Germany"
12075,2021-09-15,2021-11-08,2021-11-15,7,"Singapore","Singapore","Asia","Apartment","Hotel room",2,104,728,5,4.5,17,true,"Confirmed","United Kingdom"
12076,2020-10-29,2020-11-24,2020-11-26,2,"Singapore","Singapore","Asia","Studio","Private room",1,69,138,4.7,4.8,8,true,"Confirmed","Japan"
12077,2021-05-03,2021-05-15,2021-05-17,2,"Singapore","Singapore","Asia","House","Private room",2,156,312,4.1,4.5,6,false,"Cancelled","Canada"
12078,2023-02-08,2023-03-08,2023-03-10,2,"Singapore","Singapore","Asia","Condo","Entire home/apt",1,153,306,5,4.3,16,true,"Confirmed","France"
12079,2023-10-17,2023-12-13,2023-12-19,6,"Singapore","Singapore","Asia","Townhouse","Shared room",1,106,636,4.3,4.5,7,true,"Confirmed","Australia"
12080,2020-12-18,2021-01-19,2021-01-26,7,"Singapore","Singapore","Asia","Studio","Entire home/apt",1,117,819,4.2,4.8,12,true,"Cancelled","Netherlands"
12081,2021-12-23,2022-02-06,2022-02-14,8,"Singapore","Singapore","Asia","Studio","Entire home/apt",4,97,776,4.4,4.3,15,false,"Confirmed","Germany"
12082,2020-10-02,2020-11-24,2020-11-28,4,"Singapore","Singapore","Asia","Apartment","Private room",3,73,292,4.7,4.3,14,true,"Confirmed","Spain"
12083,2021-09-01,2021-10-21,2021-10-26,5,"Singapore","Singapore","Asia","Townhouse","Entire home/apt",3,178,890,4.9,4.9,13,false,"Confirmed","China"
12084,2021-11-24,2022-01-12,2022-01-15,3,"Singapore","Singapore","Asia","Studio","Hotel room",2,98,294,4.4,4.9,16,true,"Confirmed","Netherlands"
12085,2021-03-18,2021-04-17,2021-04-22,5,"Singapore","Singapore","Asia","Penthouse","Private room",3,272,1360,4.2,4.4,14,false,"Confirmed","Netherlands"
12086,2022-06-14,2022-07-30,2022-08-10,11,"Singapore","Singapore","Asia","Condo","Private room",5,137,1507,4.1,4.1,11,true,"Confirmed","Spain"
12087,2022-10-21,2022-11-14,2022-11-24,10,"Singapore","Singapore","Asia","Studio","Hotel room",4,73,730,4.4,4.7,12,true,"Confirmed","United States"
12088,2020-10-10,2020-11-18,2020-11-19,1,"Singapore","Singapore","Asia","Villa","Private room",1,140,140,4.3,4.9,9,true,"Confirmed","Germany"
12089,2021-05-27,2021-05-31,2021-06-04,4,"Singapore","Singapore","Asia","Cottage","Hotel room",2,105,420,4.8,5,17,false,"Confirmed","United States"
12090,2020-01-19,2020-03-06,2020-03-09,3,"Singapore","Singapore","Asia","Loft","Private room",1,147,441,4.1,4.1,12,true,"Confirmed","Canada"
12091,2023-09-07,2023-10-26,2023-10-31,5,"Singapore","Singapore","Asia","Penthouse","Hotel room",4,275,1375,5,4.9,5,false,"Confirmed","South Korea"
12092,2022-01-02,2022-03-02,2022-03-13,11,"Singapore","Singapore","Asia","Condo","Hotel room",3,142,1562,4.1,4.3,15,true,"Confirmed","Spain"
12093,2021-06-20,2021-07-30,2021-08-02,3,"Singapore","Singapore","Asia","Cabin","Private room",1,99,297,4.2,4.7,6,true,"Confirmed","Netherlands"
12094,2021-01-13,2021-02-03,2021-02-10,7,"Singapore","Singapore","Asia","Penthouse","Private room",4,264,1848,4.5,4.5,9,true,"Confirmed","United Kingdom"
12095,2021-12-09,2022-01-02,2022-01-03,1,"Singapore","Singapore","Asia","Condo","Entire home/apt",1,211,211,4.1,4.5,6,true,"Confirmed","Germany"
12096,2020-01-13,2020-02-09,2020-02-12,3,"Singapore","Singapore","Asia","Cabin","Hotel room",4,121,363,4.6,4.2,12,false,"Confirmed","Mexico"
12097,2023-07-08,2023-08-24,2023-09-07,14,"Singapore","Singapore","Asia","Villa","Shared room",1,117,1638,4,4.8,19,true,"Confirmed","Canada"
12098,2022-11-16,2023-01-09,2023-01-13,4,"Singapore","Singapore","Asia","Cabin","Entire home/apt",3,157,628,4.2,4.8,19,false,"Cancelled","Germany"
12099,2021-07-28,2021-09-04,2021-09-11,7,"Singapore","Singapore","Asia","Cabin","Shared room",2,61,427,4.1,4,7,true,"Confirmed","Japan"
12100,2022-11-25,2022-12-30,2023-01-05,6,"Singapore","Singapore","Asia","Townhouse","Hotel room",2,238,1428,4.8,4.3,14,true,"Confirmed","Germany"
12101,2020-11-18,2021-01-07,2021-01-20,13,"Singapore","Singapore","Asia","Condo","Private room",2,111,1443,4.9,4.7,6,true,"Confirmed","South Korea"
12102,2022-05-17,2022-06-10,2022-06-11,1,"Singapore","Singapore","Asia","Penthouse","Private room",3,269,269,4.5,4.4,6,true,"Confirmed","India"
12103,2020-11-09,2020-12-17,2020-12-29,12,"Singapore","Singapore","Asia","Townhouse","Entire home/apt",2,206,2472,4.4,4.3,14,true,"Confirmed","Germany"
12104,2020-02-05,2020-02-16,2020-02-17,1,"Singapore","Singapore","Asia","Cottage","Hotel room",1,159,159,4.3,4.3,6,true,"Confirmed","Mexico"
12105,2020-07-21,2020-08-08,2020-08-22,14,"Singapore","Singapore","Asia","Studio","Entire home/apt",3,148,2072,4.1,4.7,7,true,"Cancelled","Netherlands"
12106,2021-12-28,2022-02-25,2022-03-07,10,"Singapore","Singapore","Asia","Penthouse","Shared room",1,193,1930,4.1,4.6,8,true,"Confirmed","Japan"
